id,word,description
15704,omvändelse,"Knutna händer, framåtriktade och vända mot varandra, byter plats med varandra med bibehållen kontakt ovanpå varandra"
17098,beredskapstolk,"Flata handen, vänsterriktad och inåtvänd, slås nedåt bakom flata handen, högerriktad och inåtvänd, upprepas //
Flata handen, framåtriktad och uppåtvänd, kontakt ovanpå flata handen, högerriktad och uppåtvänd, vrids nedåt, kontakt"
12246,nackdel,"Flata handen, vänsterriktad och nedåtvänd, kontakt bredvid halsen //
Flata handen, framåtriktad och vänstervänd, förs först kort inåt samtidigt som den förändras till vinkelhand, förs slutligen åt höger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd"
08500,darrig,"Pekfingrar, nedåtriktade och inåtvända, förs kort mot varandra, upåprepas"
15758,lättad,"A-handen, uppåtriktad och inåtvänd, förs nedåt och åt vänster samtidigt som den slås åt vänster framför ansiktet"
24942,hybridmöte,"Pekfingrar, riktade mot varandra och nedåtvända, förs framåt samtidigt som de slås framåt //
Måtthänder, framåtriktade och vända mot varandra, förs mot varandra, kontakt"
14725,setboll,"Bokstaveras: S-E-T //
Vinkelhänder, framåtriktade och nedåtvända, kontakt med varandra, förs sedan nedåt från varandra i utåtgående båge samtidigt som de vrids uppåt, kontakt med varandra"
15638,frånvaro,"Flata tumhänder, framåtriktade och vända mot varandra, kontakt med varandra, förs sedan från varandra samtidigt som de förändras till A-händer, upprepas"
06946,kloster,"S-handen, vänsterriktad och inåtvänd, kontakt ovanpå knutna handen, högerriktad och inåtvänd, förs uppåt samtidigt som den förändras till knuten hand //
Flata händer, framåtriktade och nedåtvända, vinkelkontakt med varandra, förs nedåt och från varandra samtidigt som de vrids mot varandra"
17533,kalk,Bokstaveras: K-A-L-K
03049,envis,"Pekfingret, framåtriktat och nedåtvänt, förs inåt med bibehållen kontakt ovanpå flata handen, framåtriktad och uppåtvänd, upprepas"
01318,utbilda,"A-händer, uppåtriktade och inåtvända, förs in mot pannan, upprepas"
09811,mig,"Personpronomentecken 
H. H., pekf. och tumme böjda, drags nedåt tätt framför bröstet. Detta för I pers. ( Jag) . För II pers. ( Du, han, hon) är H. H. ins. vänd utåt och handen en halv armlängd framför bröstet."
10920,kontrakt,"N-handen, vänsterriktad och nedåtvänd, förs nedåt med medial kontakt med flata handen, framåtriktad och högervänd"
11599,sociolekt,"S-händer, uppåtriktade och framåtvända, kontakt med varandra, förs sedan framåt i utåtgående båge samtidigt som de vrids inåt, kontakt med varandra //
Bokstaveras: L-E-K-T
"
18874,Liverpool,"L-händer, uppåtriktade och vända mot varandra, slås framåt ett par gånger"
19271,Stockholms universitet,"Klohanden, vänsterriktad och nedåtvänd, kontakt med hjässan, förs uppåt //
Tumhanden, uppåtriktad och vänstervänd, förs i nedåtgående cirklar framför pannan"
17541,Leeds United FC,"L-handen, uppåtriktad och vänstervänd, kontakt bredvid pannan, förs åt höger, kontakt"
10254,varg,"H. H., som bilden visar, drages utåt, varunder den slutes till spetslagd."
08581,sädesutlösning,"O-handen, uppåtriktad och vänstervänd, förs nedåt samtidigt som den slås framåt och förändras till sprethand"
01970,bli lurad,"Knutna handen, uppåtriktad och framåtvänd, i armbågskontakt ovanpå knutna handen, högerriktad och nedåtvänd, slås först framåt och sedan uppåt"
02209,maskin,"Knutna händer, framåtriktade och vända mot varandra, förs i framåtgående cirklar växelvis med bibehållen kontakt med varandra"
00304,dator,"Flata handen, vänsterriktad och inåtvänd, förs i nedåtgående cirklar med bibehållen kontakt framför flata handen, högerriktad och inåtvänd"
04081,misstag,"V-handen, vänsterriktad och inåtvänd, kontakt med näsan, vrids framåt, kontakt"
17843,kofot,Bokstaveras: K-O-F-O-T
10924,konvention,"Pekfingrar, uppåtriktade och inåtvända, förs i inåtgående växelvisa cirklar framför munnen"
01523,elak,"Klohanden, vänsterriktad och inåtvänd, upprepade kontakter med bröstet"
16010,Honduras,"N-handen, uppåtriktad och vänstervänd, förs kort nedåt med medial kontakt med hakan, upprepas"
09404,Danmark,"T. för röd, H. H. stryker därefter nedför bröstet, lyftes sedan och placeras på huvudet som bilden visar."
02877,gånger,"Pekfingret, vänsterriktat och inåtvänt, upprepade kontakter bredvid flata handen, framåtriktad och högervänd"
06219,Fårö,"V-handen, vänsterriktad och uppåtvänd, förs med bibehållen kontakt ovanpå underarmen, högerriktad och nedåtvänd samtidigt som den förändras till N-hand, upprepas"
17521,verkställande direktör,Bokstaveras: V-D
02892,heta,"Pekfingret, vänsterriktat och uppåtvänt, förs åt höger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd, upprepas"
05640,religiös,"Flata händer, uppåtriktade och vända mot varandra, förs kort framåt ett par gånger med bibehållen kontakt med varandra"
13101,juli,"Flata handen, vänsterriktad och inåtvänd, förs åt höger med bibehållen kontakt med munnen //
Flata handen, vänsterriktad och inåtvänd, förs åt höger med bibehållen kontakt med pannan"
10718,alla i zonen,"ALLA (07844) //
RÖD (02751)"
00412,pannkaka,"Flata handen, framåtriktad och nedåtvänd, kontakt med flata handen, högerriktad och uppåtvänd, vrids uppåt, kontakt"
24727,släpvagn,"Krokfingrar, riktade mot varandra, den högra inåtvänd och den vänstra nedåtvänd, hakade i varandra, förs åt höger //
Pekfingrar, riktade mot varandra och inåtvända, förs i framåtgående cirklar"
16902,Malminharju,"Tumhanden, framåtriktad och vänstervänd, kontakt bredvid hakan, förs nedåt //
Flata handen, framåtriktad och högervänd, förs åt höger i en uppåtgående båge samtidigt som den slås åt höger"
11632,dubbdäck,"4-händer, framåtriktade och vända mot varandra, slås nedåt"
00443,felfri,"Flata handen, framåtriktad och nedåtvänd, förs åt höger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd"
03171,snart,"Pekfingret, framåtriktat och nedåtvänt, förs åt höger med bibehållen kontakt ovanpå pekfingret, högerriktat och nedåtvänt, upprepas"
11194,affix,Bokstaveras: A-F-F-I-X
11913,åttio,"Tupphanden, uppåtriktad och inåtvänd, förs kort nedåt samtidigt som tummen och fingrarna böjs"
18822,Benin,"D-handen, uppåtriktad och vänstervänd, förs nedåt med upprepade höger och vänster rörelser"
01128,senast,"Pekfingret, framåtriktad och nedåtvänd, förs nedåt med medial kontakt med lillfingret, högerriktat och inåtvänt"
04894,blek,"Flata handen, uppåtriktad och vänstervänd, förs nedåt med bibehållen kontakt med kinden"
06442,Oskarström,"Pekfingret, inåtriktat och högervänt, kontakt först med övre delen av höger bröst och sedan med nedre delen av höger bröst"
00753,lämna bakom sig,"Flata tumhänder, uppåtriktade och inåtvända, förs framåt framför ansiktet samtidigt som de förändras till A-handen, förs slutligen bredvid respektive sida av ansiktet inåt samtidigt som de förändras till sprethänder"
10763,budgivning,"Flata händer, riktade mot varandra och uppåtvända, förs fram och tillbaka växelvis"
13636,sjukpension,"Tumvinkelhanden, framåtriktad och nedåtvänd, hakas ovanpå flata handen, högerriktad och inåtvänd //
Måtthanden, vänsterriktad och inåtvänd, förs nedåt samtidigt som den förändras till hållhand, upprepas"
15517,indragen sjukpenning,"Klohanden, framåtriktad och nedåtvänd, förs nedåt med medial kontakt innanför flata handen, högerriktad och inåtvänd, samtidigt som den förändras till knuten hand //
A-handen, framåtriktad och nedåtvänd, hakas ovanpå flata handen, högerriktad och inåtvänd //
A-handen, nedåtriktad och vänstervänd, upprepade kontakter ovanpå flata handen, högerriktad och uppåtvänd"
15866,såpbubblor,"Hållhanden, uppåtriktad och vänstervänd, hålles stilla framför munnen // //
Pekfingrar, uppåtriktade och framåtvända, kontakt med munnen, förs framåt i en båge från varandra samtidigt som de vrids inåt, kontakt"
00019,närsynt,"Flata handen, uppåtriktad och inåtvänd, förs kort inåt mot ansiktet"
15812,punkt,"Pekfingret, framåtriktat och nedåtvänt, förs kort framåt"
18869,andning,"Sprethänder, riktade mot varandra och inåtvända, den högra ovanför den vänstra, kontakt med bröstet, förs framåt, upprepas"
17789,mellanstadiet,"Flata handen, framåtriktad och vänstervänd, förs åt vänster och höger ett par gånger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd //
Måtthanden, uppåtriktad och framåtvänd, förs åt höger"
08804,alla,Bokstaveras: A-L-L-A
05507,andra plats,"V-handen, vänsterriktad och inåtvänd, förs kort åt vänster och höger ett par gånger"
05046,vetenskap,"Flata handen, uppåtriktad och inåtvänd, upprepade kontakter bredvid pannan //
Bokstaveras: S-(K-A)-P"
06809,skymning,"Flata händer, uppåtriktade och inåtvända, förs nedåt och mot varandra och samtidigt som de slås mot varandra till korskontakt framför ansiktet"
07207,övergångsrit,"Knutna händer, framåtriktade och vända mot varandra, förs åt höger samtidigt som de byter plats med varandra med bibehållen kontakt //
Flata händer, framåtriktade och vända mot varandra, förs först kort nedåt sedan åt höger i en uppåtgående båge, avslutas med en kort nedåtrörelse"
01720,regn,"Klohänder, framåtriktade och nedåtvända, förs kort nedåt, upprepas"
16329,triathlon,"Tupphänder, uppåtriktade och inåtvända, förs fram och in växelvis"
16096,Nashville Predators,"S-händer, riktade mot varandra och inåtvända, förs nedåt från näsan samtidigt som de förändras till knutna händer"
17091,mandat,"N-händer, framåtriktade och nedåtvända, förs åt höger med upprepade korskontakter ovanpå varandra"
18191,meter,"Stora nyphanden, vänsterriktad och nedåtvänd, kontakt ovanpå underarmen, framåtriktad och nedåtvänd, förs inåt, kontakt"
17172,sluten,"Flata händer, framåtriktade och vända mot varandra, förs kort inåt och mot varandra samtidigt som de slås mot varandra"
10918,konkurrensdubbling,"Tumhänder, framåtriktade och vända mot varandra, förs upp och ner växelvis ett par gånger //
V-handen, uppåtriktad och vänstervänd, förs nedåt samtidigt som den slås framåt

"
16358,nypon,"Hållhanden, uppåtriktad och vänstervänd, nyper i kinden"
12507,reseledare,"Dubbelkroken, uppåtriktad och inåtvänd, kontakt ovanpå flata handen, högerriktad och uppåtvänd, förs framåt samtidigt som den slås framåt //
Tumhanden, uppåtriktat och vänstervänd, kontakt bredvid tumhanden, framåtriktad och högervänd, förs framåt samtidigt som den slås framåt"
15308,harmonisk,"V-händer, riktade mot varandra och nedåtvända, den högra ovanför den vänstra, förs nedåt med bibehållen kontakt med bröstet"
14813,spare,"Nyphanden, framåtriktad och vänstervänd, slås åt höger och uppåt"
06601,ideell,"Flata handen, vänsterriktad och inåtvänd, kontakt med munnen //
Flata handen, vänsterriktad och inåtvänd, upprepade kontakter med vänstra sidan av bröstet"
12251,duk,"Flata händer, framåtriktade och nedåtvända, kontakt med varandra, förs nedåt och från varandra samtidigt som de vrids mot varandra"
07838,gilla,"Pekfingret, uppåtriktat och inåtvänt, kontakt bredvid pannan, förs kort framåt och åt höger samtidigt som det böjs"
13000,provrörsbarn,"Dubbelkroken, framåtriktad och vänstervänd, förs nedåt till kontakt ovanpå dubbelkroken, högerriktad och inåtvänd //
Bokstaveras: R-Ö-R //
Flata handen, framåtriktad och nedåtvänd, förs åt höger med upprepade korta nedåtrörelser"
17013,mugglare,"Flata handen, uppåtriktad och vänstervänd, förs åt vänster och höger ett par gånger framför ansiktet"
00778,släcka,"Flata tumhänder, uppåtriktade och framåtvända, förs kort nedåt samtidigt som de förändras till A-händer"
20586,mitt på,"Flata handen, framåtriktad och vänstervänd, förs nedåt till kontakt ovanpå flata handen, högerriktad och uppåtvänd"
09234,vänskapsmatch,"S-händer, den vänstra högerriktad och inåtvänd och den högra uppåtriktad och framåtvänd, hakas i varandra, byter plats med varandra //
Sprethänder, riktade mot varandra och nedåtvända, förs åt vänster och höger flätade i varandra"
00573,baby,"Flata händer, riktade mot varandra och uppåtvända, förs åt vänster och höger ett par gånger med bibehållen kontakt ovanpå varandra"
07034,reformation,"Sprethänder, framåtriktade och vända mot varandra, kontakt med varandra, händerna byter sedan plats med varandra, kontakt"
10242,utvidga,"B. H. som bilden visar, föras samtidigt ut mot varsin sida."
15970,behärskar teckenspråk,"Sprethänder, uppåtriktade och vända mot varandra, förs framåt och inåt ett par gånger samtidigt som de slås framåt och inåt växelvis"
01511,i sju år,"L-handen, vänsterriktad och inåtvänt, förs i framåtgående cirkel"
09318,fil,Bokstaveras: F-I-L
08903,bankfack,"Flata handen, uppåtriktad och inåtvänd, förs åt vänster in i tumvinkelhanden, framåtriktad och högervänd //
Bokstaveras: F-A-C-K"
17530,gips,Bokstaveras: G-I-P-S
09542,bock,Bokstaveras: B-O-C-K
04816,grader,"Pekfingret, vänsterriktat och nedåtvänt, förs upp och ner med bibehållen kontakt bakom pekfingret, uppåtriktat och högervänt"
07667,hemkunskap,"Flata handen, nedåtriktad och inåtvänd, förs framåt till kontakt bakom flata handen, högerriktad och inåtvänd //
Flata handen, uppåtriktad och vänstervänd, kontakt bredvid pannan //
Bokstaveras: (S-K-A)-P"
14266,IP,Bokstaveras: I-P
14131,kratta,"Knutna händer, framåtriktade och vända mot varandra, den ena ovanför den andra, förs inåt ett par gånger"
09605,har gjort,"Perfektumtecken 
B. H. från utgångsställning som bilden visar slå samtidigt nedåt, händerna lösa. 
Samma tecken betyder med viss mimik: ej bra, ej att tillråda; med blott högra handen: 
blott, bara, ex. 50 öre + tecknet = Bara 50 öre."
20310,Zlatan Ibrahimovic,"Vinkelhänder, riktade mot varandra och inåtvända, upprepade kontakter med bröstet"
01874,skapa,"O-händer, framåtriktade och uppåtvända, kontakt med varandra, förs uppåt och från varandra samtidigt som de förändras till sprethänder"
09193,obligation,"Måtthänder, framåtriktade och vända mot varandra, kontakt med varandra, förs kort från varandra, upprepas"
10245,arbetskamrat,"Flata händer, riktade mot varandra och inåtvända, förs fram och tillbaka växelvis med medial fingertoppskontakt med varandra //
Flata händer, framåtriktade och nedåtvända, förs uppåt"
00186,vår,"Flata handen, vänsterriktad och inåtvänd, förs åt höger med medial kontakt med bröstet samtidigt som den slås inåt"
